id,company,url,experience
1567,sirajganjshop.com,https://sirajganjshop.com/,16
1568,Rians BD,rians.com.bd,2
1569,Alesha Solutions Limited,www.aleshasolutions.com,4
1570,GT BAZAR Ltd.,https://gtbazar.net/,6
1571,GogoBangla Logistics Limited,www.gogobangla.com,3
1572,DHANSHIRI DIGITAL LTD,https://dhansiricomm.com,3
1573,Rabeya Enterprise,www.rabeyaenterprise.com,11
1574,Cybershop,www.cybershop-bd.com,4
1575,DataFort Limited (A franchise of InfoFort LLC),www.infofort.com,5
1576,shajao.com,https://shajao.com/,4
1577,Ariitro.com,https://ariitro.com/,3
1578,Vertical Innovations limited,https://www.vertical-innovations.com/,3
1579,Deshifarmer Limited,https://www.deshifarmer.co/,4
1580,GOLDEN HARVEST SERVUS LIMITED,www.servusfoods.com,3
1581,Dotlines Bangladesh Limited,www.dotlines.com.sg,4
1582,Mowla Brothers,https://mowlabrothers.com/,8
1583,Tholay xyz,https://tholay.xyz/,11
1584,Azon Ltd.,https://www.azon.com.bd/,3
1585,VALO MANER LTD.,www.valomaner.com,3
1586,Mukto Mart,www.muktomart.com,8
1587,Unimation Infrastructures.,www.teamunimation.com,13
1588,Minds at Work Global Ltd,www.mawbiz.com.bd,6
1589,CtG GROCER LTD,www.ctggrocer.com,3
1590,Nurtaj Bangladesh Limited,https://nurtaj.com/,3
1591,Apnar Shebok,www.apnarshebok.com,6
1592,Kids Paradise,https://kidsparadise.com.bd/,3
1593,New shop bd,www.newshopbd.com,3
1594,Amlaki Herbal,amlaki.org,8
1595,Signature Digital Ltd,www.signaturedigital.com.bd,3
1596,GLOBAL TECH ADVANTAGE,www.hostingta.com,6
1597,Borak Services Ltd.,www.theborak.com,2
1598,Amarlab Limited,www.amarlab.com,3
1599,SAIMON HOLIDAYS,www.saimonholidays.com,3
1600,Duronto Express,https://www.durontoexpress.com,3
1601,Shell Technologies,www.shelltechnologiesbd.com,3
1602,Bongo Technology Ltd.,https://bongotechnology.com/,2
1603,Panjabi shop Limited,www.panjabishop.com,4
1604,Be Yourself Ventures Limited,https://spendngain.com,4
1605,Baghmama Limited,https://www.baghmama.com.bd/,14
1606,Botex Apparels Ltd,www.botexshop.com,3
1607,Purchase Haat,www.purchasehaat.com,3
1608,Eazybest Limited,https://www.eazybest.com/,3
1609,M/S IBRAHIM TRADING,http://ibrahimelectronics.com.bd/,3
1610,Tour Planners Ltd,www.tour-planners.com,3
1611,InnoGlobe Travel & Tours Ltd.,www.innoglobetravels.com,3
1612,MISFIT TECHNOLOGIES LIMITED,https://misfit.tech/,5
1613,EERNA Ltd,www.eerna.com,4
1614,ALVE TECH LIMITED,www.alvegroups.com,3
1615,Dhaka Smart,https://dhakasmart.com.bd/,7
1616,Fashol Dotcom Limited,www.fashol.com,2
1617,BLOODMAN,bloodman.org,2
1618,AST International Limited,www.astiltd.com,2
1619,Shop Queen Dot Com Dot BD,www.shopqueen.com.bd,4
1620,Corner's,www.heightsgroupbd.com,4
1621,Koel.shop,https://koel.shop/,4
1622,WhiteShell Limited,www.whiteshell.co,2
1623,Walcart Limited,walcart.com,2
1624,OPTIMUM SOLUTION AND SERVICES,http://www.oss.com.bd,11
1625,MyHealthbd.com,http://www.myhealthbd.com,6
1626,first date,https://www.facebook.com/firstdateonlineshop1/,2
1627,NEO Fusion Tech Ltd.,http://www.neo-bazaar.com,6
1628,E-Post Software Limited,https://epost.com.bd/,2
1629,eBangladesh e-commerce Ltd.,https://www.ebangladesh.com/,2
1630,QuickMart24.Com,http://www.quickmart24.com,13
1631,FABRIC LAGBE LIMITED,http://www.fabriclagbe.com,2
1632,Transform Suppliers,https://www.thefoodciti.com/,4
1633,Pritilota,https://pritilota.com/,3
1634,Buy Now,http://buy-now.biz,2
1635,BlueBees Limited,www.nilam.xyz,3
1636,Bright Skills Limited,http://www.brightskills.com,2
1637,lumimart Enterprise,http://www.lumimart.com.bd,2
1638,Nithan,https://anondomela.shop/stores/nithan,5
1639,Publix Metro Ltd,http://metrobd.live/,3
1640,RTS Enterprise,https://www.facebook.com/rtsenterprisebd,3
1641,Momo fanush,http://www.anondomela.shop/stores/momofanush,5
1642,A.R. Communications,https://ar.com.bd,15
1643,WPDeveloper,www.wpdeveloper.net,2
1644,BoiFerry Ltd.,https://boiferry.com/,2
1645,Gomudigo Private Limited,https://gomudigo.com/,2
1646,ATN E-Mart.LTD,http://www.atnemart.com,2
1647,Foodi Express Limited,http://foodibd.com/,1
1648,SET E Commerce,https://www.set-ecommerce.com.bd,2
1649,BYSL Global Technologies Limited,https://ilyn.global/,3
1650,GTworld LTD.,http://gtworldbd.com,1
1651,Nafi Mart Limited,http://www.nafimart.com,2
1652,247 Virtual Assistants,https://www.vafamily.us/,6
1653,Honest Traders Ltd.,http://www.sookh.com,3
1654,SS Agro Product,http://www.ssagroproduct.com,12
1655,Selopia,https://www.selopia.com,2
1656,Bikroybaba.Com Limited,http://www.bikroybaba.com,2
1657,RoboDoc Limited,https://robodocbd.com/,6
1658,Shoplover Limited,https://shoplover.com/,2
1659,Novo energy engineering Ltd,http://www.novoenergy.shop,2
1660,Motor Sheba Ltd,http://www.motorsheba.com,2
1661,On The Way,http://www.onthe-way.com/,2
1662,TARBUSH ARABIAN KITCHEN,http://https://www.facebook.com/tarbushbdwww,2
1663,YogiPrice,http://www.yogiprice.com,2
1664,RONS TECH,http://www.ronstech.com.bd,3
1665,Macshopsbd.com,http://www.macshopsbd.com,2
1666,bangkok beats,http://www.bangkokbeats.com,13
1667,Skylark Soft Limited,http://www.skylarksoft.com,5
1668,Kholabazaar International Limited,https://kholabazaar.com.bd/,2
1669,SUNBEAM ASSOCIATES,http://www.bengaltexglobal.com,5
1670,benaroshipolly.com,http://www.benaroshipolly.com,2
1671,Training Pool Limited,http://www.trainingpool.net,2
1672,Friday,https://friday-bd.com/,2
1673,Shazzad & Co. Chartered Accountants,http://www.daxinbd.com,4
1674,Baatighar,http://www.baatighar.com,2
1675,TECHNOMMH,http://www.technommh.com,2
1676,TAM Creation,http://www.tamcreation.net,4
1677,Shumi's Kitchen,http://www.shumiskitchen.com/,12
1678,Click And Wrap,http://www.clickandwrap.com,2
1679,AG Agro Foods Ltd,https://bayna.store/,8
1680,ARHOST,http://www.arhostbd.com,3
1681,Best Brand,https://bestbrand.com.bd,1
1682,Codesign Limited,http://www.codesign.com.bd,7
1683,Carnival Assure Limited,https://carnivalassure.com.bd/,4
1684,Tanbinas.com,https://www.tanbinas.com,3
1685,Red Grocer Limited,http://redgrocer.com/,2
1686,Evocative (BD) Limited,http://evomart.com.bd/,3
1687,paikaree.com.bd,http://www.paikaree.com.bd,3
1688,HATIL Complex Limited,http://hatil.com,5
1689,UKRBD,http://ukrbd.com,3
1690,Zeppelin Limited,http://www.zeppelinbd.com,2
1691,Prime IT.,http://www.primeit.org,10
1692,Dotlines Agro Ventures Limited,https://dotlinesagro.com/,2
1693,jitben.com,https://jitben.com/,2
1694,Pathway Shop,http://www.pathwayshop.com.bd,2
1695,Monarchmart,https://monarchmart.com/,2
1696,MedRx Life Science Ltd.,http://www.medrx.com.bd,10
1697,Travel Mate Bangladesh,http://www.travelmate.com.bd,2
1698,Creative Skills Limited,https://www.creativeskills.com.bd/,2
1699,Probha Aurora Ltd.,http://www.probhaaurora.com,2
1700,Rong Polli,https://www.rongpolli.com/,4
1701,Carnival Care Limited,http://www.carnivalcare.com,2
1702,Digital Ride Ltd,http://www.digitalrideglobal.com,4
1703,e-Bazar International Limited,http://www.e-bazar.shop,2
1704,Rupa boutique house,http://www.rupaboutique.com,14
1705,TopGear Trading,http://www.topgear.com.bd,7
1706,K M A Taher Photography Cinematography,https://kmataher.com,20
1707,Kopotakkho Electronics,http://www.kopotakkhoelectronics.com,1
1708,,https://www.reit.com.bd/,2
1709,Softnmart Limited,https://softnmart.com/,2
1710,cliQnpay,http://www.cliqnpay.com.bd,2
1711,BacchaKaccha Limited,http://www.bacchakaccha.com.bd,1
1712,Brand Practitioners,http://www.brandpractitioners.com,4
1713,GreenTech System Limited,http://www.greentech.com.bd,4
1714,Tiffin Box Ltd.,http://www.tiffinboxbd.com,10
1715,Toyghor,http://www.toyghor.com,2
1716,EUROSIA TECHNOLOGIES LIMITED,https://eurosiatechnologies.com,5
1717,Step Footwear & Accessories Company Ltd.,https://www.stepfootwear.com/,4
1718,CureTech Ltd.,http://www.tajabajar.com,1
1719,ONICORN LIMITED,https://www.onicornbd.com,6
1720,Dailygoods,http://www.dailygoods.shop,4
1721,Pristine,http://www.pristineshop.com.bd,5
1722,nokta,http://www.boobook.co,10
1723,Ribana,http://www.ribana.com.bd,8
1724,Pallabi Business Services,http://www.pallabi.com.bd,1
1725,CINTech Bangladesh Ltd,https://shop.cintechbd.com,2
1726,MIRA Attire,https://www.facebook.com/017Mira/,8
1727,Socian Ltd.,https://socian.ai/,7
1728,Sam The Crafter,http://www.Sam The Crafter,1
1729,Dream Bazar BD,http://www.dreambazarbd.com,1
1730,Techno Mole Creations Ltd.,https://hnsmartbd.com/,2
1731,ARA Technologies Ltd.,http://www.ara.com.bd,15
1732,Hater Kache,http://www.haterkache.net,2
1733,ePaikar Extensive Limited,http://www.epaikar.com,3
1734,Global Easy Buy international Trading Limited,www.glebbd.com,3
1735,SHUVO Air Service,http://www.shuvoair.com,5
1736,VTECH ASIA,www.vtechasia.com,8
1737,LuvIT,http://www.luvit.com.bd,1
1738,NEWNESS FASHION LTD,http://www.newness.net,2
1739,rflbestbuy.com,https://www.rflbestbuy.com,2
1740,IMBD Agency,http://www.imbdagency.com,7
1741,Paribahan.com Limited,http://www.paribahan.com,2
1742,ES Trading BD,https://estradingbd.com,3
1743,Travntour,http://www.travntour.com,1
1744,Oceantex,http://www.oceantex.com.bd,16
1745,Badami Bangladesh,https://www.badami.com.bd,1
1746,Kenakataa.com,http://www.kenakataa.com,2
1747,RAM Innovation,http://www.raminnovation.com,10
1748,Alpha Net,https://shop.alpha.net.bd/,22
1749,Mobilelink International,http://www.mobilelink.com.bd,19
1750,Tech Analytica Limited,http://www.techanalyticaltd.com,1
1751,Orogenic Office Solutions Ltd,http://www.officeklick.com,4
1752,CoLoCity Limited,http://www.colocity.com.bd,7
1753,GBL FINTECH LIMITED,http://www.globalpay.com.bd,2
1754,Piistech Limited,https://www.piistech.com,6
1755,Unique Business Systems Limited,http://www.ubsbd.com.bd,30
1756,Shombhob Health Ltd.,http://www.shombhob.com,2
1757,e-commerce Infotech,http://www.e-commercebarta.com,5
1758,Brandella,https://brandellaltd.com/,1
1759,JMC.Shopping Ltd.,http://www.jmc.shopping,3
1760,eShikhon.com,http://www.eshikhon.com,8
1761,Health Bondhu Limited,http://www.healthbondhu.com,2
1762,Runwaytech Ltd.,https://runwaytechlimited.com/,6
1763,PM Expert Limited,https://publicmarket.com.bd/,2
1764,iEatery Limited,https://ieatery.com.bd/,1
1765,Pop of Color Ltd,http://popofcolorltd.com/,9
1766,Kinoyee,http://www.kinoyee.com,2
1767,Cyber Aeronautycs Ltd.,https://cyberaeronautycs.com,2
1768,Xpress In Town Limited,http://xpressintown.com,1
1769,Plexus Cloud Ltd,https://www.shadhinbazar.com/,4
1770,Alexshopbd.com,http://www.alexshopbd.com,8
1771,GleeOnline,http://www.gleeonlinebd.com,7
1772,EkkBaz Bangladesh Pvt Ltd,https://ekkbaz.com/,1
1773,TRADE HUNT,http://www.tradehuntbd.com,4
1774,Fibernet Network,http://www.fnet.com.bd,9
1775,Great & Smart Technology Ltd.,http://www.gstech.com.bd,8
1776,Intercloud Limited,https://www.ants.brilliant.com.bd,11
1777,De Tempete Limited,https://www.detempete.com/,6
1778,Taaz Exim,http://www.taazexim.com.bd,2
1779,All Goods BD Ltd.,http://www.allgoods.com.bd,2
1780,Nexdecade Technology (Pvt.) Ltd.,https://en.nexdecade.com/,17
1781,Priyo Ltd.,https://priyo.com/,9
1782,Supplyline Limited,https://supplyline.network/,2
1783,Digital Tree Bangladesh Ltd.,https://www.digitaltree.com,6
1784,Rong Dhonu Boutiques,https://www.facebook.com/RongdhonuBoutiques24/,11
1785,Carniba Limited,https://www.carniba.com,1
1786,TBZ ENGINEERING,http://tbz.com.bd,5
1787,Divas style,http://www.divasstylebd.com,15
1788,SNOW N RAIN,https://www.snownrain.com/,3
1789,Ozzy Mart Ltd,http://www.ozzymart.com.au,2
1790,Flipper Limited,https://flipper.com.bd,2
1791,ALLGATE LOGISTICS LTD,https://www.allgategroup.com/,3
1792,Dhakatech iT Ltd.,http://www.dhakatech.com,27
1793,SmartLife Technology Limited,http://www.smartlife.com.bd,2
1794,Mute Consortium,http://www.facebook.com/MUTEConsortium/,3
1795,Octaglory Retail Technology Limited,https://mixchannel.shop/,1
1796,RED APPLE COMPUTER'S,http://redapplebd.com,11
1797,T-Mobile & Computer,http://www.tmobile.com.bd,18
1798,Bengal Archive,http://wwwbengalarchive.com/,1
1799,Good-Choice,https://www.goodchoice.store/,5
1800,Adams Clothing,http://www..facebook.com/adamsclothingbd,5
1801,Aynaghor,http://www.aynaghor.com.bd,6
1802,Techtack BD Corporation,https://techtackbd.com/,2
1803,Syntech Solution Ltd.,http://www.syntechbd.com,17
1804,Rim Bangladesh,http://www.rimbangladesh.com,4
1805,Believe Int. Pvt. Ltd.,http://www.ohsogo.com,2
1806,DH Kitchens (BD) Limited,http://www.foodpanda.com.bd,3
1807,Delivery Hero Stores (BD) Limited,http://www.foodpanda.com.bd,3
1808,Doctime Limited,http://www.doctime.com.bd/,6
1809,Unified Core Ltd.,http://www.unifiedcore.net,10
1810,Computer World BD,https://cwbd.com.bd/,17
1811,Dear Friends,http://www.dearfriends.shop,4
1812,HAVEit360,http://www.haveit360.com,5
1813,Lace Fita Life Style,https://www.facebook.com/LaceFita313,4
1814,Sharabir.com,http://www.sharabir.com.bd,1
1815,Barasia International,https://www.barasiainternational.com/,16
1816,Dreams Gallery,http://www.dreamsgallerybd.com,6
1817,AVENTRACONSULTANT LTD,http://www.aventraconsultant.com,1
1818,Studio Metrodesk,https://studiometrodesk.com/,2
1819,A H Computer,https://www.ahcomputer.com.bd,14
1820,AgoodHub.com,www.agoodhub.com,2
1821,Sonali Trade,https://sonalitrade.com/,16
1822,Airholiday,https://www.airholidaybd.com,11
1823,R4 Technology & Network,http://www.r4bd.net,16
1824,KS Network Limited,http://www.ksnetworkbd.com,7
1825,Game On,https://www.gameonbd.xyz,3
1826,ReCom Consulting Limited,http://www.recombd.com,6
1827,Techno Power Bangladesh,http://www.technopower.com.bd,4
1828,Gazi Home Appliance,https://www.gazihomeappliance.com,1
1829,Different Beauty,http://www.differentbeautybd.com/,5
1830,NetWorld Bangladesh Limited,http://quurbanirgoru.com/,27
1831,BDWEBS dot com,http://www.bdwebs.com,8
1832,KushtiaSweets.com,http://www.kushtiasweets.com,6
1833,Corporate Station Bangladesh,http://www.corporatestationbd.com,7
1834,Orange Telecom & Electronics,http://www.orangetelecombd.com,1
1835,New Look Fashion,http://www.facebook.com/newlookfashionbd,5
1836,GOGO SHOP BD,http://gogoshopbd.com,2
1837,Echem,http://www.echem.com.bd,2
1838,Autonemo Limited,http://www.autonemogps.com,1
1839,Protocol System,http://www.protocolsystem.tech/,6
1840,Madol,http://www.madol.com.bd,9
1841,Piara Bazar Limited,https://www.piarabazar.com.bd,2
1842,Spruce Up Studio Limited,http://www.spruceup.studio,1
1843,Prink,https://prinkdigital.com/,3
1844,Celebration,http://www.celebration-bd.com,21
1845,Shop N Air,http://shopnair.com,4
1846,Sewing Mall BD Pvt. Ltd.,http://www.sewingmall.com.bd,5
1847,Sony Corporation,http://www.provati.com.bd,15
1848,Techpalli,www.techpalli.com,2
1849,Medicart,https://medicart.health/,1
1850,PONNO BAZAAR BD,ponnobazaarbd.com,3
1851,KidsShop,http://wwwkidsshop360.com,1
1852,SUNSHINE IT,https://www.sunshine.com.bd,7
1853,Leensy,http://www.leensy.com,4
1854,Shikho Technologies Bangladesh Ltd,http://shikho.com/,4
1855,Three Angels Fashion & Cosmetics,http://www,1
1856,Green Holidays Tours,https://www.facebook.com/GreenHolidaysbd/,18
1857,Purple Care Ltd.,www.myaura.xyz,2
1858,Sylhet Online Service,www.soscombd.com,1
1859,Madina Fashion,https://www.facebook.com/madinafashionwholesalebazar/,6
1860,Style Zone,https://www.stylezone.com.bd/,2
1861,Fahim Traders,www.ftnbd.net,23
1862,Global Trade Corporation,http://www.richnessbrand.com,1
1863,SKYCART LIFESTYLE STORE,https://www.facebook.com/skycartbd/,11
1864,Signature Point Computer & Technology,http://www.signature-point.com,5
1865,Mtech Bangladesh,https://mtechsols.com/,1
1866,Sindbad Ltd,https://www.sindbadmart.com/,1
1867,Wowbd Shop,https://wowbdshop.com/,7
1868,Digital Zone.com,http://www.digitalzonebd.com,11
1869,SPEAKLAR,http://www.speaklar.com,1
1870,Head Blocks,http://www.head-blocks.com,9
1871,Click & Katch,http://www.clickatch.com,4
1872,SOURCE TECH,www.source-bd.com,4
1873,eposra,http://www.eposra.com,1
1874,EXPRESS LEATHER PRODUCTS LIMITED,http://www.expresshub.com.bd,16
1875,Mella Fish Project,https://www.facebook.com/mella.fish,8
1876,NOBIN IT,http://www.nobinitbd.com,6
1877,ROOT OVER BD,https://rootshopbd.com/,4
1878,AANT Cosmetics Ltd,https://aantcosmetics.com,4
1879,NNO,https://learninghub.nnobd.org/,5
1880,Digital Finger Community Ltd.,https://www.dfclbd.com,1
1881,BLOC 1080 LTD,http://www.bloc1080.com,2
1882,AGAMI LIMITED,http://www.agami.ltd,3
1883,PROUD BANGLADESH,http://www.proudmart.com.bd,7
1884,Mentors' Education Limited,http://www.mentors.com.bd,27
1885,Mediastar Limited,http://www.prothoma.com,4
1886,Techno Safety Limited,http://www.technosafetybd.com,1
1887,I3 Technologies,http://i3technologies.com.bd/,1
1888,MAIS Industries Ltd.,https://bechbo.com/,5
1889,Instafresh Farms Ltd,http://www,2
1890,Partschai.com,http://www.partschai.com,3
1891,Task Technology Ltd.,http://www necgroupbd.com,13
1892,Digital Box Limited,https://digibox.com.bd/,1
1893,EDISON COMMUNICATION LTD,https://momagic.com.bd/,14
1894,Mizan Trade,http://www.mizantrade.com,16
1895,BD Beauty Glamorous,www.bdbeautyglamorous.com,4
1896,Skybuy,http://www.skybuybd.com,7
1897,EBDBAZAR,http://www.ebdbazar.com,1
1898,Culture Tours Limited,https://culturetours.co/,4
1899,Aarmoire.com Limited,http://www.aarmoire.com,3
1901,Uzayer's Creation,http://www.uzayerscreation.com,6
1902,i-Farmer Ltd,https://ifarmer.asia/,4
1903,Baah Store Limited,http://www.baahstore.com,3
1904,Green Data Limited,http://www.greendatabd.com,1
1905,JN Computer,jncomputerbd.com/,10
1906,Health Aid Bd,http://www.healthaid.com.bd,8
1907,Deshihut,https://www.deshihut.com,3
1908,Atlantis Decora,https://atlantisdecora.com/,2
1909,NRB Import,http://nrbimport.com/,1
1910,Hoolo Technologies Limited,http://www.hoolo.live,1
1911,Nagalay Services Ltd,http://www.nagalay.com,2
1912,Prakritirchoya,https://www.prakitirchoya.com/,3
1913,Health Green World Bangladesh Co. Ltd,www.healthgreenworld.com,2
1914,CREATUS COMPUTER,https://creatuscomputer.com/,16
1915,BEAUTIV,https://beautiv.com/,6
1916,Gifty Platform Limited,https://gifty.asia,1
1917,Antique Pharmaceuticals - Ayurvedic,https://antiquepharma.com,14
1918,PAIKARI LIMITED,https://paikarilimited.com/,2
1919,Bizcon Holidays,https://www.bizconholidays.net/,15
1920,SMEVAI TECHNOLOGIES LIMITED,https://smevai.com/,2
1921,Beautysiaa Ltd,https://beautysiaa.com,2
1922,Daarkak,http://www.daarkak.com,2
1923,Picky Bangladesh E-Commerce Ltd,http://www.picky.com.bd,1
1924,MS Ghorerbazar BD,http://www.ghorerbazar.com,3
1925,Minion Gadgets BD,https://miniongadgets.com/,2
1926,DD LABS,https://ddlabs.ae/,1
1927,A & A Trade International,https://aandainternational.com,2
1928,OSTAD LIMITED,https://www.ostad.app,3
1929,Shuvo E-commerce Ltd,http://www.shuvoshop.com,1
1930,GET TO EASY PVT LIMITED,http://www.gettoeasy.com.bd,3
1931,Prestige Bengal Ltd,http://www.pblmart.com,20
1932,STR IT SOLUTION,http://www.stritsolutionbd.com,1
1933,Velwire Ltd.,http://www.velwire.com,6
1934,Risam Fashion,http://www.risamfashion.com,6
1935,Optimum Soft,https://www.os.com.bd,9
1936,Chuty Bangladesh Pvt Ltd,https://www.chutyrooms.com,2
1937,CLAREx Limited,http://www.clarex.co,8
1938,Mayabon,http://www.mayabon.com,1
1939,Fiona Enterprise,https://fionabd.com/,3
1940,BDESH TRAVELS AND CONSULTANCY LTD,http://www.explorebdesh.com,1
1941,Unique Consortium Ltd,http://www.uniqueconsortium.com,5
1942,FRIENDS' Consultancy,http://www.friendseibd.com,4
1943,Azure Cuisine,http://www,1
1944,Lalityo - ???????,https://www.facebook.com/lalityo.neer/,4
1945,Showdaa,http://www.showdaa.com,4
1946,Dreamlandbazar,www.dreamlandbazar.com.bd,8
1947,CompuTouch Info System,https://cisbd.biz/,24
1948,ULA Ltd.,www.ula.com.bd,1
1949,Droni Multimedia,http://www.droni.com.bd,0
1950,CIRCLE,http://www.circle.com.bd,3
1951,Samantaralbd,https://www.facebook.com/samantaralbd21,1
1953,AKS Mart,http://www.aksmartbd.com,3
1954,Dhakaiaa Jamdani,http://www.dhakaiaajamdani.com,10
1955,F. A. CREATIVE FIRM LIMITED,https://facreative.biz/,11
1956,Black Owl Global Fashion Brand,http://www.blackowlglobalfashionbrand.com,1
1957,maakview.com ltd,http://www.maakview.com,2
1958,Soppiya Innovation Limited,http://www.soppiya.com,1
1959,Limda Host,http://www.limda.net,15
1960,Assure Tourism Limited,https://deraresort.com,8
1961,Beauty Booth Ltd,www.beautybooth.com.bd,1
1962,Lubna's Collections,https://www.facebook.com/lubnascollections,5
1963,Dear It Solution,http://www.dearit.com.bd,11
1964,MS Khaja Traders,https://www.facebook.com/people/%E0%A6%AE%E0%A7%87%E0%A6%B8%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8-%E0%A6%96%E0%A6%BE%E0%A6%9C%E0%A6%BE-%E0%A6%9F%E0%A7%8D%E0%A6%B0%E0%A7%87%E0%A6%A1%E0%A6%BE%E0%A6%B0%E0%A7%8D%E0%A6%B8/100053124715965/,13
1965,Nextive Solution,https://nextivesolution.com/,3
1966,Synergy Interface Limited,http://www.synergyinterface.com,9
1967,Graphics System,http://www.graphicskhl.com,31
1968,MS. ESHAN FABRICS,https://www.facebook.com/eunoschowdhury1985?mibextid=ZbWKwL,11
1969,Pranzol,https://pranzol.com/,1
1970,Korea Motors,https://www.facebook.com/people/Korea-Motors/100090443640248/?mibextid=ZbWKwL,2
1972,SD DIGITAL &  MARKETING SOLUTIONS LIMITED,http://www.spacedawgbd.com,7
1973,A2B Network Ltd,https://kireibd.com/,3
1974,Nirnita,https://nirnita.com/,3
1975,MS Chickadee,https://chickadee.fashion/,1
1976,NRP Corporation,http://www.nrpcorporaction.com,1
1977,A & E Consulting House,"Saraqa Mac, 3/1, 3/2 Bijoynagar",2
1978,Mehendi By Mimi,http://www.mehendibymimi.com,3
1979,Trustified Express,http://www.trustifiedexpress.com,0
1980,EasySheba Platform,https://easysheba.com/,5
1981,Aladin365.com,http://www.aladin365.com,0
1982,Luxurybazarbd.com,https://luxurybazarbd.com/,8
1983,Jamdani Lovers,http://www.jamdanilovers.com,5
1984,Stygen Gift Platform,www.stygen.gift,1
1985,Trip360 Holidays,trip360.com.bd,7
1986,Pure Care Limited,www.purecarebd.com,3
1987,Rijuk Limited,https://www.iferi.com/,12
1988,Digitalistic Bangladesh Limited,https://digitalistic.co/,4
1989,MD infotech,http://www.mdinfotechbd.com,5
1990,Rubasha Mart,http://www.rubashamart.com,4
1991,Best on Choice Ltd.,https://bestonchoice.com/,0
1992,parveenbd,https://parveenbd.com/,0
1993,Brain Three Tech Limited,http://brainthreetech.com/,2
1994,Kitchen Touch,http://www.kitchentouchbd.com,3
1995,Rahman Shahin Tours & Travels,http://flyehub.com/,1
1996,Tattu Limited,"Flat W3, House 87, Sector 14, Gausul Azam Avenue, Uttara",2
1997,Ghoroya,https://ghoroya.com,2
1998,Webbari,http://www.webbari.com.bd,6
1999,Afrajaan,http://www.afrajaan.com,6
2000,Gold Kinen Technologies Ltd,http://www.goldkinen.com,1
2001,The Eastern Pickle Company Limited,http://easternpickle.com,1
2002,Flair Trade Link,http://www.flairtradelink.com,8
2003,Ms ejhuri.com,http://www.ejhuri.com,0
2004,Enigma Multimedia Limited,http://www.enigmabd.tv,2
2005,BAS Shop,basshopbd.com,3
2006,FirstTrip Limited,https://partner.firsttrip.com/,1
2007,Ideal Soft,idealsoft.com.bd,1
2008,Bangladesh Vacation,http://www.bangladeshvacation.com,7
2009,Five Brothers Shop,https://www.fivebrothersshop.com,1
2010,Comfort Wear,http://www.comfortwearbd.com,2
2011,Zarif Communications,https://www.facebook.com/zarifcommunications,11
2012,Festivibe,http://www.festivibe.net,2
2013,Lalamove Bangladesh Limited,https://www.lalamove.com/en-bd/,1
2014,RKS,http://www.rksbd.com,1
2015,LEVEL7,http://www.level7ltd.com,3
2016,Sundarban IT,https://www.sundarbanit.com/,8
2017,Mojaru Education Technologies Limited,www.mojaru.com,1
2018,Ultra Technology BD,https://www.ultratech.com.bd/,13
2019,Traveller Global Ltd.,www.travelbd.xyz,2
2020,Nawabi Mango,http://www.nawabimango.com,0
2021,Migrants Souls Ltd,https://probashbazar.com/,1
2022,Artistic Dine,http://wwwartisticworld.xyz,2
2023,Artisticworld,http://wwwartisticworld.xyz,2
2024,GRUS IT,http://wwwgrussolution.com,7
2025,Wisdom,https://www.wisdom.com.bd,3
2026,Future Communication BD,http://www.needforkitchen.com,4
2027,ArmadeA,http://www.armadea.com.bd,4
2028,Ophia,http://www.ophia.xyz,3
2029,Lolona,http://www.lolona.xyz,5
2030,US-BANGLA FOOTWEAR LTD,https://www.vibrantbd.com/,5
2031,Tnkle Ltd.,https://tnklemart.com,1
2032,Doora's,https://doora-s.com/,0
2033,Jamdani Global,https://www.jamdani.global,2
2034,Gprojukti.com Ltd.,http://www.gprojukti.com/,2
2035,Proton Technology,http://protontechbd.com/,1
2036,Shikkha (Pvt.) Ltd.,https://shikkha.xyz/,1
2037,Kholifa Network,https://www.kholifa.com,5
2038,CodersBucket Ltd.,https://www.codersbucket.com,3
2039,Urban Craft Technologies Ltd,https://decorx.shop/,2
2040,Zipper,http://www.zipper.com.bd,2
2041,ManiFestoBD,https://www.facebook.com/ManiFestoBD,3
2042,Arogga Limited,https://www.arogga.com/,4
2043,Makers Market(PVT.) Limited,https://makersmarket.com.bd,3
2044,ejanani.com,https://ejanani.com/,1
2045,Next Communication,http://www.nextbd.net,7
2046,Telcovalley,http://www.telcovalley.com.bd,11
2047,Nextech Mart,http://www.nextechmartbd.com,1
2048,BICAVS,http://www.bicavs.com,12
2049,Bangladesh Unbound,http://www.bangladeshunbound.com,7
2050,Silicon Computing Ltd,http://www.silicon.com.bd,2
2051,Tur Food Product,http://www.turfoodproduct.com,0
2052,7 INFO TECH,https://7infotech.com.bd,3
2053,Somoy Travels,https://somoytravels.com,0
2054,Deen,http://www.deencommerce.com,3
2055,Pupil School Bus Ltd.,"Vander Market(7th Floor),309 Sk Mujib Road,Chowmuhoni,Agrabad",0
2056,MS Experts Source Bangla,https://sourcebangla.com.bd/,1
2057,THINOBD.COM,thinobd.com,5
2058,SAFWAH LIMITED,https://www.safwahmart.com/,2
2059,BDbeponi,https://www.bdbeponi.com,9
2060,Helper Platform Limited,https://helperbd.com,7
2061,NameCadre,https://www.namecadre.com,1
2062,Danpitee,https://danpite.xyz/,5
2063,BONUBD.COM LTD.,http://www.bonubd.com/,1
